iso_code,region_group,income_group,country,survey,year,level,grade,category,Sex,Location,Wealth,Region,Ethnicity,Religion,Language,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,comp_upsec_2029_m,eduyears_2024_m,edu2_2024_m,edu4_2024_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,preschool_3_m,preschool_3_no,preschool_1ybefore_m,preschool_1ybefore_no,edu0_prim_m,edu0_prim_no,trans_prim_m,trans_prim_no,trans_lowsec_m,trans_lowsec_no,comp_higher_2yrs_2529_m,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_m,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_m,comp_higher_4yrs_3034_no,attend_higher_1822_m,attend_higher_1822_no,overage2plus_m,overage2plus_no,literacy_1524_m,literacy_1524_no,mlevel1_m,mlevel1_no,mlevel1_sd,rlevel1_m,rlevel1_no,rlevel1_sd,slevel1_m,slevel1_no,slevel1_sd,mlevel2_m,mlevel2_no,rlevel2_m,rlevel2_no,slevel2_m,slevel2_no,mlevel3_m,mlevel3_no,rlevel3_m,rlevel3_no,slevel3_m,slevel3_no,mlevel4_m,mlevel4_no,rlevel4_m,rlevel4_no,slevel4_m,slevel4_no
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 4,Western Terai,,,,0.7111,0.6418,,0.8538,0.6459,,0.0879,0,0.0433,0.1754,0.0215,0.1383,46,56,,144,144,,49,49,49,79,47,63,,27,,19,0.1561,89,0.9091,60,0.7715,59,0.1332,44,0,44,0,33,0.1638,64,0.3753,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 5,Central Hill,,,,0.8872,0.8807,,0.9851,0.9056,,0.1159,0,0.0134,0.1881,0,0.1555,82,116,,375,375,,185,185,185,126,84,133,0.8993,54,0.9517,57,0.016,131,0.9524,145,0.9558,175,0.6568,170,0.1371,170,0.1605,162,0.7056,184,0.1832,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 5,Central Terai,,,,0.9418,0.7671,,0.9504,0.8164,,0.1086,0,0.0322,0.2441,0,0.113,41,35,,100,100,,50,50,50,60,34,52,,11,,14,0.0674,56,0.9797,53,0.8814,44,0.5193,42,0.1535,42,0.1013,36,0.5367,44,0.2964,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 5,Eastern Terai,,,,,,,0.957,0.903,,0.1049,0,0.0284,0.0752,,0.0916,25,24,,78,78,,36,36,36,40,22,32,,16,,9,0.0295,41,1,35,0.963,39,0.5424,35,0.0454,35,0.1721,41,0.6658,45,0.2687,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 5,Far WesternTerai,,,,,,,1,0.9496,,0.1139,0,0,,,,26,16,,57,57,,31,31,31,29,21,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 5,Mid WesternTerai,,,,0.7881,,,0.9592,0.791,,,,,0.2801,0,,30,21,,58,58,,27,27,27,32,35,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 5,Western Hill,,,,,,,1,0.9324,,0.1162,0,0,0.0991,0.0249,0.0259,27,26,,76,76,,32,32,32,51,30,33,,21,,13,0.0409,51,1,43,0.9791,41,0.4239,33,0.0287,33,0.072,39,0.718,39,0.0402,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Sex & Wealth & Region,Male,,Quintile 5,Western Terai,,,,0.9385,0.892,,0.9931,0.9394,,0.1117,0,0,0.2022,0.0331,0.0115,37,46,,107,107,,36,36,36,51,39,55,,25,,23,0.0724,58,0.9901,64,0.9298,64,0.4335,42,0.0662,42,0.2125,31,0.6322,42,0.1722,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Total,,,,,,,,0.7623,0.6557,,0.8366,0.6453,,0.0938,0.0057,0.0495,0.2199,0.0488,0.1618,4318,3705,,10587,10587,,3975,3975,3975,6579,4291,5226,0.5148,2246,0.755,1574,0.12,6906,0.9126,4870,0.8196,4082,0.247,3065,0.0314,3065,0.0416,2313,0.335,4089,0.3592,7928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth,,,Quintile 1,,,,,0.7375,0.5272,,0.7705,0.4829,,0.0773,0.0165,0.1122,0.1485,0.0509,0.1788,1564,1167,,3134,3134,,969,969,969,2606,1628,1810,0.4174,874,0.6663,556,0.093,2671,0.8668,1527,0.7035,1029,0.1035,637,0.0026,637,0.0053,412,0.1563,1004,0.3552,3366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth,,,Quintile 2,,,,,0.6717,0.5327,,0.784,0.5377,,0.0825,0.0072,0.0635,0.2429,0.0714,0.2195,910,741,,2071,2071,,737,737,737,1359,911,1070,0.3996,421,0.6622,301,0.1361,1474,0.8961,960,0.7714,786,0.0796,521,0.003,521,0.002,362,0.1863,787,0.3902,1619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth,,,Quintile 3,,,,,0.7365,0.6226,,0.7535,0.536,,0.084,0.0057,0.0628,0.2826,0.073,0.2069,647,573,,1581,1581,,578,578,578,946,619,781,0.3925,348,0.6705,241,0.1788,984,0.897,742,0.7601,593,0.0946,406,0,406,0.0054,306,0.2081,592,0.4096,1062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth,,,Quintile 4,,,,,0.8011,0.7235,,0.8743,0.7126,,0.095,0.0036,0.0351,0.246,0.0202,0.1233,638,648,,1908,1908,,760,760,760,887,581,831,0.6338,340,0.864,251,0.1214,925,0.9276,838,0.8386,798,0.1745,609,0.0032,609,0.0073,431,0.3254,791,0.3856,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth,,,Quintile 5,,,,,0.9115,0.8848,,0.9714,0.9001,,0.1137,7.00E-04,0.0121,0.182,0.0101,0.0632,559,576,,1893,1893,,931,931,931,781,552,734,0.8507,263,0.9431,225,0.0535,852,0.9749,803,0.9396,876,0.5083,892,0.0919,892,0.0977,802,0.6148,915,0.2063,868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 1,Central Hill,,,,0.6758,0.3802,,0.8383,0.4031,,,,,0.1367,0.0366,0.1911,35,33,,67,67,,22,22,22,63,40,41,,20,,14,0.043,69,0.8535,39,,16,,14,,14,,9,,19,0.3337,79,0.8537,54,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 1,Central Mountain,,,,0.6904,0.5569,,0.7677,0.4831,,0.0736,0,0.0575,0.1508,0.0336,0.1388,85,64,,130,130,,30,30,30,87,73,97,0.585,31,,14,0.0839,109,0.9146,85,0.6957,49,,15,,15,,7,0.1231,37,0.4193,137,0.8274,116,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 1,Eastern Hill,,,,0.7783,0.4847,,0.8742,0.5725,,0.083,0,0.1185,0.1025,0.0281,0.1402,99,89,,201,201,,60,60,60,125,91,133,0.4658,36,,23,0.0468,144,0.9082,127,0.6874,83,0.1113,36,0,36,,28,0.1096,71,0.3224,177,0.9445,209,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 1,Eastern Mountain,,,,0.5824,0.5075,,0.8128,0.516,,0.0757,0,0.082,0.2202,0.0223,0.1667,168,131,,351,351,,125,125,125,242,194,187,0.2427,75,0.4767,50,0.1035,295,0.8145,157,0.6114,121,0.1452,70,0,70,0,46,0.0956,126,0.4337,356,0.914,331,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 1,Far Western Hill,,,,0.5953,0.476,,0.7817,0.4957,,0.086,0.0108,0.067,0.2501,0.0378,0.0758,283,219,,587,587,,174,174,174,443,290,328,0.3071,161,0.5841,94,0.11,471,0.8831,281,0.731,194,0.165,125,0.0067,125,0,79,0.2505,168,0.4108,591,0.8533,600,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 1,Far Western Mountain,,,,0.7179,0.559,,0.801,0.6116,,0.0922,0.0077,0.0806,0.1629,0.0185,0.0521,259,160,,448,448,,144,144,144,491,278,283,0.4227,141,0.6755,86,0.1025,484,0.9138,225,0.7582,160,0.2508,111,0.0226,111,0.0121,80,0.3329,148,0.3625,634,0.8845,568,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 1,Far WesternTerai,,,,,,,0.7234,0.4926,,,,,0.356,,0.1664,27,19,,65,65,,27,27,27,49,26,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 1,Mid Western Hill,,,,0.6875,0.4657,,0.7667,0.4694,,0.0724,0.0217,0.1206,0.1897,0.0276,0.1709,223,165,,437,437,,141,141,141,396,243,255,0.3507,146,0.5593,105,0.0915,403,0.875,224,0.6878,128,0.1217,95,0,95,0.0205,55,0.2052,145,0.289,473,0.8551,397,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 1,Mid Western Mountain,,,,0.6557,0.5026,,0.6746,0.4997,,0.0966,0.0271,0.0928,0.214,0.041,0.0913,229,177,,550,550,,153,153,153,468,242,277,0.3628,178,0.5807,107,0.1025,403,0.9022,222,0.816,180,0.1314,81,0,81,0,46,0.2689,154,0.2959,564,0.7377,589,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 1,Mid WesternTerai,,,,,,,0.4872,0.2553,,,,,0.215,,,19,21,,55,55,,10,10,10,34,20,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 1,Western Hill,,,,0.7615,0.5321,,0.8433,0.5163,,0.0698,0.0091,0.1525,0.1157,0.0278,0.1568,98,57,,167,167,,67,67,67,144,95,111,0.7059,50,0.8789,41,0.0448,154,0.8536,98,0.6584,58,0.0358,55,0,55,0,37,0.0408,71,0.3106,186,0.9824,169,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 1,Western Terai,,,,,,,0.6321,0.266,,,,,,,,24,20,,34,34,,6,6,6,27,25,27,,4,,4,0.1523,35,,17,,9,,2,,2,,3,,8,0.6671,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 2,Central Hill,,,,0.9158,0.677,,0.7889,0.5787,,0.0788,0.0269,0.0683,0.0841,0,0.1035,50,30,,102,102,,41,41,41,60,55,49,,17,,9,0.0126,78,0.9729,46,0.827,31,,26,,26,,25,0.2113,44,0.2384,74,0.8886,143,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 2,Central Mountain,,,,0.836,0.7634,,0.8481,0.6873,,0.0829,0,0.097,0.1527,0.037,0.0667,109,72,,206,206,,63,63,63,126,97,122,0.6944,39,,28,0.0858,151,0.9161,113,0.8278,94,0.1031,50,0,50,0,38,0.2109,66,0.2713,160,0.9198,257,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 2,Central Terai,,,,0.3687,0.2581,,0.4682,0.2509,,,,,0.4409,0.1135,0.4303,70,57,,118,118,,12,12,12,161,71,87,0.1153,47,,24,0.2564,150,0.8265,37,,23,,23,,23,,11,,22,0.552,160,0.6034,97,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 2,Eastern Hill,,,,0.9055,0.6386,,0.9394,0.6965,,0.0872,0,0.0225,0.1562,0,0.1286,68,70,,234,234,,101,101,101,90,64,98,0.5761,30,,20,0.0307,100,0.9706,105,0.7102,100,0.016,62,0,62,0,40,0.1486,99,0.216,107,0.9772,321,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 2,Eastern Mountain,,,,0.8693,0.6561,,0.8609,0.6842,,0.0869,0.0143,0.0981,0.1215,0,0.0656,71,62,,185,185,,76,76,76,95,68,86,0.5026,31,,17,0.028,102,0.9653,88,0.7523,79,0.2105,53,0.0395,53,0,35,0.1913,90,0.1831,119,0.9698,271,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 2,Eastern Terai,,,,0.4402,0.2989,,0.6392,0.2991,,,,,0.259,0.2457,0.4326,62,36,,74,74,,17,17,17,105,66,61,,25,,18,0.2552,112,0.8704,40,,15,,9,,9,,8,,18,0.4674,118,0.7625,63,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 2,Far Western Hill,,,,0.763,0.6774,,0.9439,0.7246,,0.0923,0,0.009,0.1391,0,0.1007,51,33,,124,124,,63,63,63,63,42,54,,29,,19,0.0292,67,0.9148,54,0.8113,50,,28,,28,,29,0.3016,60,0.2266,79,0.9647,183,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 2,Far Western Mountain,,,,0.8388,0.7856,,0.9296,0.7796,,0.0992,0,0.0208,0.1444,0,0.0826,71,67,,144,144,,48,48,48,126,85,95,0.5986,36,0.9092,33,0.0351,140,0.9466,92,0.8235,74,0.3449,46,0.0806,46,0.0434,42,0.5299,53,0.3045,154,0.9778,275,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 2,Far WesternTerai,,,,0.8019,0.6533,,0.8313,0.6006,,0.0722,0.0272,0.0781,0.2019,0.0159,0.104,66,62,,155,155,,46,46,46,89,63,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 2,Mid Western Hill,,,,0.9251,0.5824,,0.9572,0.6867,,0.0921,0,0,0.2215,0,0.1327,35,37,,102,102,,46,46,46,71,41,46,,17,,19,0.0746,63,0.8671,50,0.7732,38,,28,,28,,13,0.4188,42,0.14,71,0.967,122,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 2,Mid Western Mountain,,,,0.6659,,,0.7067,0.6047,,0.0897,0.0209,0.059,0.4197,0.1032,0.0845,46,29,,127,127,,54,54,54,71,41,45,,29,,23,0.2235,68,0.977,44,0.8418,39,0.2132,36,0,36,,17,0.4224,45,0.3549,65,0.8594,166,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 2,Mid WesternTerai,,,,0.6858,0.5094,,0.7312,0.453,,0.083,0.0248,0.0746,0.2895,0.0886,0.2008,71,80,,189,189,,51,51,51,124,81,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 2,Western Hill,,,,0.8482,0.7896,,0.9697,0.7596,,0.0892,0,0.0314,0.1192,0,0.0502,80,57,,161,161,,69,69,69,93,78,89,,26,,29,0.0169,120,0.9155,94,0.8642,78,0.0556,55,0,55,0,44,0.2314,69,0.2712,133,0.9958,247,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 2,Western Mountain,,,,,,,0.6564,0.3771,,,,,,,,11,12,,54,54,,18,18,18,21,9,13,,8,,7,,19,,13,,14,,18,,18,,12,,23,,28,0.8759,52,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 2,Western Terai,,,,0.5183,0.1616,,0.6483,0.225,,0.0591,0,0.1968,0.2747,0.1556,0.3195,49,37,,96,96,,32,32,32,64,50,50,,25,,12,0.1595,67,0.77,37,,13,,17,,17,,20,0.0373,30,0.4691,84,0.7286,57,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 3,Central Hill,,,,,,,0.8951,0.682,,,,,,,,25,23,,62,62,,25,25,25,28,26,28,,15,,11,0.0659,34,0.959,30,,28,,20,,20,,17,,25,0.3516,34,0.9123,95,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 3,Central Mountain,,,,,,,0.9687,0.8565,,0.1026,0,0,,,0,26,22,,69,69,,30,30,30,19,13,34,,11,,9,,19,0.9625,38,0.9434,36,,22,,22,,15,0.449,34,,17,0.9815,119,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 3,Central Terai,,,,0.6063,0.5563,,0.5854,0.3952,,0.0781,0,0.0847,0.3534,0.1736,0.3127,113,81,,247,247,,64,64,64,217,124,122,0.3012,84,0.4868,50,0.2933,209,0.9116,88,0.7375,68,0.1227,55,0,55,0,34,0.1119,64,0.4927,223,0.7428,251,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 3,Eastern Hill,,,,0.9021,0.8769,,0.9649,0.8145,,0.0953,0,0,0.1658,0,0.0869,43,40,,116,116,,46,46,46,53,31,53,,25,,21,0.0679,54,0.9732,62,0.9137,53,0.1627,41,0,41,0,34,0.3605,53,0.1793,56,0.9801,231,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 3,Eastern Mountain,,,,,,,1,0.7876,,,,,0.1634,,0,25,20,,47,47,,19,19,19,32,15,32,,8,,10,0.035,30,0.9651,30,,24,,15,,15,,15,,19,0.2235,34,1,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 3,Eastern Terai,,,,0.7168,0.6006,,0.6715,0.4749,,0.0823,0.0179,0.0504,0.2477,0.0795,0.2008,87,67,,196,196,,59,59,59,169,85,100,0.3071,56,0.6954,36,0.1732,162,0.8566,86,0.7018,61,0.0303,66,0,66,0,42,0.2157,64,0.373,182,0.8434,248,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 3,Far Western Hill,,,,,,,0.9852,0.8519,,,,,,,,6,11,,40,40,,21,21,21,10,5,9,,4,,2,,10,,13,,22,,4,,4,,5,,20,,9,0.9896,52,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 3,Far Western Mountain,,,,,,,0.9473,0.8947,,,,,,,0.032,22,22,,60,60,,27,27,27,22,20,31,,8,,4,,25,0.9726,33,,29,,8,,8,,14,,29,,28,0.9713,110,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 3,Far WesternTerai,,,,0.9254,0.7697,,0.903,0.6912,,0.0947,0.0231,0.0694,0.1918,0,0.1015,79,84,,229,229,,95,95,95,107,80,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 3,Mid Western Hill,,,,,,,0.8319,0.6383,,,,,,,,19,11,,40,40,,20,20,20,16,14,21,,10,,8,,16,,26,,15,,11,,11,,10,,20,,16,0.91,68,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 3,Mid WesternTerai,,,,0.6594,0.5644,,0.8208,0.5236,,0.0781,0,0.0906,0.2935,0.0654,0.2514,82,81,,183,183,,64,64,64,115,73,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 3,Western Hill,,,,,,,0.936,0.782,,,,,0.0521,,0.0209,24,26,,69,69,,29,29,29,30,26,30,,11,,4,0,34,0.961,34,0.9247,35,,12,,12,,15,,29,0.1208,36,0.9879,123,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 3,Western Mountain,,,,,,,0.6632,0.4087,,,,,,,,18,7,,32,32,,15,15,15,20,11,17,,7,,5,,18,,12,,8,,17,,17,,13,,16,,24,0.9388,57,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 3,Western Terai,,,,0.5766,0.4904,,0.805,0.4242,,0.0745,0,0.0718,0.3152,0,0.2059,67,63,,162,162,,53,53,53,94,84,81,0.407,37,,26,0.1852,119,0.7721,74,0.6276,46,0,36,0,36,,27,0.0981,55,0.5416,139,0.7978,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 4,Central Hill,,,,0.8413,0.7878,,0.8782,0.7561,,0.0971,0,0.027,0.2053,0.0123,0.1119,64,77,,231,231,,100,100,100,93,65,100,0.835,35,,28,0.0529,101,0.8997,99,0.8901,86,0.1426,69,0.0113,69,0.0187,63,0.3813,91,0.2708,112,0.9702,347,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 4,Central Mountain,,,,,,,0.9687,0.9125,,,,,,,,6,15,,52,52,,21,21,21,12,7,13,,8,,6,,12,,15,0.8916,32,,15,,15,,4,,25,,12,0.9891,92,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 4,Central Terai,,,,0.6901,0.6393,,0.7929,0.5925,,0.0906,0,0.0339,0.3009,0.0527,0.1607,100,99,,259,259,,82,82,82,194,92,128,0.3884,57,0.6534,35,0.1715,175,0.912,115,0.8029,96,0.196,70,0,70,0,44,0.2773,80,0.4474,198,0.8963,338,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 4,Eastern Hill,,,,,,,0.9933,0.9065,,0.1062,0,0,0.1247,,,26,22,,73,73,,32,32,32,32,24,28,,14,,12,0.0145,37,0.9689,34,0.9874,40,0.2761,33,0,33,,25,0.6219,30,0.143,35,0.9968,156,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 4,Eastern Mountain,,,,,,,0.9836,0.8535,,,,,,,,11,18,,51,51,,21,21,21,24,9,22,,11,,8,,17,,20,,25,,14,,14,,24,,21,,22,1,109,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 4,Eastern Terai,,,,0.8743,0.8061,,0.8992,0.7884,,0.0985,0.0085,0.0304,0.2488,0.0288,0.1009,90,86,,269,269,,103,103,103,113,93,110,0.5856,55,0.9214,39,0.1545,129,0.9329,107,0.8225,123,0.1266,92,0,92,0,60,0.3099,111,0.4335,140,0.968,498,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 4,Far WesternTerai,,,,0.8321,0.769,,0.9351,0.7873,,0.0991,0.0088,0.0264,0.1707,0.0125,0.0419,91,95,,293,293,,131,131,131,106,84,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 4,Mid Western Hill,,,,,,,0.945,0.8168,,,,,,,,13,13,,41,41,,21,21,21,29,19,15,,9,,7,,27,,18,,17,,17,,17,,15,,17,,28,1,71,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPL,Central and Southern Asia,Low income countries,Nepal,MICS,2014,,,Wealth & Region,,,Quintile 4,Mid WesternTerai,,,,0.8212,0.6013,,0.8817,0.629,,0.091,0,0.0374,0.3376,0.0112,0.0965,66,75,,201,201,,68,68,68,76,45,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
